rank,scats_site,total_volume,months_present,first_month,last_month,avg_monthly_volume,max_monthly_volume,best_month,best_month_volume,percent_of_network,cumulative_volume,cumulative_percent,percentile_band
2626,5194,86200082,124,2014-06,2026-04,695161.95,976650,2026-01,976650,0.015992,449697947115,83.428696,Bottom 50%
2627,5950,86080650,147,2014-01,2026-04,585582.65,836836,2026-02,836836,0.01597,449784027765,83.444665,Bottom 50%
2628,4269,86065701,147,2014-01,2026-04,585480.96,709162,2025-10,709162,0.015967,449870093466,83.460632,Bottom 50%
2629,2779,86065271,147,2014-01,2026-04,585478.03,736021,2021-03,736021,0.015967,449956158737,83.476599,Bottom 50%
2630,6285,86039527,147,2014-01,2026-04,585302.9,801604,2023-08,801604,0.015962,450042198264,83.492562,Bottom 50%
2631,3769,86029348,147,2014-01,2026-04,585233.66,681249,2024-10,681249,0.01596,450128227612,83.508522,Bottom 50%
2632,1382,86019798,147,2014-01,2026-04,585168.69,698292,2024-12,698292,0.015959,450214247410,83.52448,Bottom 50%
2633,4534,85998927,147,2014-01,2026-04,585026.71,941884,2014-03,941884,0.015955,450300246337,83.540435,Bottom 50%
2634,5222,85994530,147,2014-01,2026-04,584996.8,678686,2017-03,678686,0.015954,450386240867,83.556389,Bottom 50%
2635,3239,85956929,147,2014-01,2026-04,584741.01,730178,2025-10,730178,0.015947,450472197796,83.572336,Bottom 50%
2636,622,85886302,89,2018-10,2026-04,965014.63,1368146,2024-10,1368146,0.015934,450558084098,83.58827,Bottom 50%
2637,4031,85859352,147,2014-01,2026-04,584077.22,851328,2019-10,851328,0.015929,450643943450,83.604198,Bottom 50%
2638,2171,85845699,147,2014-01,2026-04,583984.35,691207,2018-05,691207,0.015926,450729789149,83.620125,Bottom 50%
2639,3313,85836416,147,2014-01,2026-04,583921.2,1007434,2014-05,1007434,0.015925,450815625565,83.636049,Bottom 50%
2640,499,85826373,147,2014-01,2026-04,583852.88,678030,2019-05,678030,0.015923,450901451938,83.651972,Bottom 50%
2641,925,85688437,146,2014-01,2026-04,586907.1,699524,2019-10,699524,0.015897,450987140375,83.667869,Bottom 50%
2642,2987,85653562,147,2014-01,2026-04,582677.29,759292,2014-03,759292,0.015891,451072793937,83.683759,Bottom 50%
2643,498,85620408,147,2014-01,2026-04,582451.76,678540,2019-05,678540,0.015884,451158414345,83.699644,Bottom 50%
2644,1406,85617274,97,2017-11,2026-04,882652.31,1160265,2023-11,1160265,0.015884,451244031619,83.715528,Bottom 50%
2645,1005,85611805,147,2014-01,2026-04,582393.23,675291,2026-01,675291,0.015883,451329643424,83.73141,Bottom 50%
2646,4180,85597831,147,2014-01,2026-04,582298.17,680209,2018-05,680209,0.01588,451415241255,83.747291,Bottom 50%
2647,4854,85593714,147,2014-01,2026-04,582270.16,704395,2024-05,704395,0.015879,451500834969,83.76317,Bottom 50%
2648,2935,85580249,147,2014-01,2026-04,582178.56,715510,2019-08,715510,0.015877,451586415218,83.779047,Bottom 50%
2649,4763,85547459,147,2014-01,2026-04,581955.5,799785,2019-08,799785,0.015871,451671962677,83.794918,Bottom 50%
2650,5913,85539061,147,2014-01,2026-04,581898.37,860447,2024-10,860447,0.015869,451757501738,83.810787,Bottom 50%
2651,4118,85482574,147,2014-01,2026-04,581514.11,669262,2019-10,669262,0.015859,451842984312,83.826646,Bottom 50%
2652,4424,85441197,147,2014-01,2026-04,581232.63,677670,2017-03,677670,0.015851,451928425509,83.842498,Bottom 50%
2653,1147,85287084,147,2014-01,2026-04,580184.24,696625,2021-03,696625,0.015823,452013712593,83.85832,Bottom 50%
2654,1192,85210545,147,2014-01,2026-04,579663.57,726439,2015-12,726439,0.015808,452098923138,83.874128,Bottom 50%
2655,6444,85175832,147,2014-01,2026-04,579427.43,715524,2021-12,715524,0.015802,452184098970,83.88993,Bottom 50%
2656,5318,85112374,147,2014-01,2026-04,578995.74,1094050,2025-03,1094050,0.01579,452269211344,83.905721,Bottom 50%
2657,6080,84964333,145,2014-01,2026-04,585960.92,784629,2014-12,784629,0.015763,452354175677,83.921483,Bottom 50%
2658,6075,84915869,147,2014-01,2026-04,577658.97,675979,2019-10,675979,0.015754,452439091546,83.937237,Bottom 50%
2659,4451,84901785,147,2014-01,2026-04,577563.16,739436,2018-03,739436,0.015751,452523993331,83.952988,Bottom 50%
2660,4073,84872922,147,2014-01,2026-04,577366.82,749162,2024-05,749162,0.015746,452608866253,83.968734,Bottom 50%
2661,2682,84855230,147,2014-01,2026-04,577246.46,724930,2025-10,724930,0.015742,452693721483,83.984476,Bottom 50%
2662,5810,84844094,147,2014-01,2026-04,577170.71,648552,2021-12,648552,0.01574,452778565577,84.000217,Bottom 50%
2663,3819,84762387,147,2014-01,2026-04,576614.88,727452,2026-03,727452,0.015725,452863327964,84.015942,Bottom 50%
2664,3651,84762026,147,2014-01,2026-04,576612.42,713210,2015-12,713210,0.015725,452948089990,84.031667,Bottom 50%
2665,5850,84616781,106,2017-06,2026-04,798271.52,1008664,2023-05,1008664,0.015698,453032706771,84.047366,Bottom 50%
2666,942,84441950,146,2014-01,2026-04,578369.52,677363,2019-03,677363,0.015666,453117148721,84.063031,Bottom 50%
2667,1322,84408918,147,2014-01,2026-04,574210.33,1073847,2025-07,1073847,0.01566,453201557639,84.078691,Bottom 50%
2668,1570,84321525,131,2014-12,2026-04,643675.76,926991,2018-04,926991,0.015643,453285879164,84.094335,Bottom 50%
2669,4709,84273328,147,2014-01,2026-04,573287.95,674903,2019-03,674903,0.015635,453370152492,84.109969,Bottom 50%
2670,1714,84240066,119,2016-05,2026-04,707899.71,998305,2019-10,998305,0.015628,453454392558,84.125597,Bottom 50%
2671,833,84227233,147,2014-01,2026-04,572974.37,802571,2014-01,802571,0.015626,453538619791,84.141223,Bottom 50%
2672,4372,84210827,147,2014-01,2026-04,572862.77,1069270,2014-11,1069270,0.015623,453622830618,84.156846,Bottom 50%
2673,5877,84197085,147,2014-01,2026-04,572769.29,730675,2015-03,730675,0.01562,453707027703,84.172467,Bottom 50%
2674,4084,84194530,147,2014-01,2026-04,572751.9,700221,2019-03,700221,0.01562,453791222233,84.188087,Bottom 50%
2675,4285,84127720,147,2014-01,2026-04,572297.41,698467,2017-05,698467,0.015608,453875349953,84.203694,Bottom 50%
2676,5276,84089522,147,2014-01,2026-04,572037.56,726151,2019-10,726151,0.0156,453959439475,84.219295,Bottom 50%
2677,6827,84070411,147,2014-01,2026-04,571907.56,654810,2025-10,654810,0.015597,454043509886,84.234891,Bottom 50%
2678,3528,84049657,138,2014-10,2026-04,609055.49,762924,2024-10,762924,0.015593,454127559543,84.250484,Bottom 50%
2679,2729,83999155,147,2014-01,2026-04,571422.82,649539,2025-10,649539,0.015584,454211558698,84.266068,Bottom 50%
2680,3864,83967051,147,2014-01,2026-04,571204.43,669765,2019-05,669765,0.015578,454295525749,84.281646,Bottom 50%
2681,1425,83960034,52,2021-10,2026-04,1614616.04,1962146,2025-10,1962146,0.015576,454379485783,84.297222,Bottom 50%
2682,4348,83883626,147,2014-01,2026-04,570636.91,735871,2014-05,735871,0.015562,454463369409,84.312784,Bottom 50%
2683,6821,83832292,147,2014-01,2026-04,570287.7,719988,2024-12,719988,0.015553,454547201701,84.328337,Bottom 50%
2684,4347,83771715,145,2014-01,2026-04,577735.97,925339,2014-06,925339,0.015541,454630973416,84.343879,Bottom 50%
2685,912,83764547,147,2014-01,2026-04,569826.85,652962,2025-10,652962,0.01554,454714737963,84.359419,Bottom 50%
2686,4479,83747079,147,2014-01,2026-04,569708.02,697245,2017-03,697245,0.015537,454798485042,84.374956,Bottom 50%
2687,4921,83691708,147,2014-01,2026-04,569331.35,802248,2015-01,802248,0.015527,454882176750,84.390482,Bottom 50%
2688,1400,83683242,112,2016-12,2026-04,747171.8,1059071,2023-03,1059071,0.015525,454965859992,84.406007,Bottom 50%
2689,4680,83567729,147,2014-01,2026-04,568487.95,681588,2019-11,681588,0.015504,455049427721,84.421511,Bottom 50%
2690,3624,83524581,147,2014-01,2026-04,568194.43,717806,2019-10,717806,0.015496,455132952302,84.437007,Bottom 50%
2691,821,83501245,147,2014-01,2026-04,568035.68,676997,2025-10,676997,0.015491,455216453547,84.452498,Bottom 50%
2692,2679,83431860,147,2014-01,2026-04,567563.67,2050101,2023-09,2050101,0.015478,455299885407,84.467976,Bottom 50%
2693,3310,83427141,147,2014-01,2026-04,567531.57,665962,2018-03,665962,0.015478,455383312548,84.483454,Bottom 50%
2694,4349,83389804,147,2014-01,2026-04,567277.58,654988,2025-10,654988,0.015471,455466702352,84.498924,Bottom 50%
2695,690,83388662,82,2019-07,2026-04,1016934.9,1239711,2024-03,1239711,0.01547,455550091014,84.514395,Bottom 50%
2696,3827,83385268,147,2014-01,2026-04,567246.72,675245,2018-05,675245,0.01547,455633476282,84.529865,Bottom 50%
2697,2796,83352931,147,2014-01,2026-04,567026.74,660073,2025-10,660073,0.015464,455716829213,84.545328,Bottom 50%
2698,6294,83312565,141,2014-03,2026-04,590869.26,677369,2025-10,677369,0.015456,455800141778,84.560785,Bottom 50%
2699,2710,83271077,147,2014-01,2026-04,566469.91,681698,2025-10,681698,0.015449,455883412855,84.576233,Bottom 50%
2700,6097,83234487,147,2014-01,2026-04,566221.0,793703,2022-11,793703,0.015442,455966647342,84.591675,Bottom 50%
2701,4082,83176403,147,2014-01,2026-04,565825.87,683961,2019-03,683961,0.015431,456049823745,84.607106,Bottom 50%
2702,4888,83169760,141,2014-01,2026-04,589856.45,822436,2022-03,822436,0.01543,456132993505,84.622536,Bottom 50%
2703,2297,83149837,147,2014-01,2026-04,565645.15,974821,2019-10,974821,0.015426,456216143342,84.637962,Bottom 50%
2704,3439,83149235,147,2014-01,2026-04,565641.05,651808,2019-10,651808,0.015426,456299292577,84.653388,Bottom 50%
2705,1519,83111687,147,2014-01,2026-04,565385.63,907440,2024-08,907440,0.015419,456382404264,84.668807,Bottom 50%
2706,3832,83109056,147,2014-01,2026-04,565367.73,669654,2024-07,669654,0.015419,456465513320,84.684225,Bottom 50%
2707,5029,83108586,147,2014-01,2026-04,565364.53,758144,2024-10,758144,0.015418,456548621906,84.699644,Bottom 50%
2708,2937,82995841,147,2014-01,2026-04,564597.56,756721,2015-10,756721,0.015398,456631617747,84.715041,Bottom 50%
2709,6304,82983664,127,2015-09,2026-04,653414.68,825563,2025-10,825563,0.015395,456714601411,84.730437,Bottom 50%
2710,4093,82911370,147,2014-01,2026-04,564022.93,687033,2018-05,687033,0.015382,456797512781,84.745819,Bottom 50%
2711,2891,82854513,147,2014-01,2026-04,563636.14,652955,2017-03,652955,0.015371,456880367294,84.76119,Bottom 50%
2712,2687,82847470,147,2014-01,2026-04,563588.23,634902,2017-12,634902,0.01537,456963214764,84.77656,Bottom 50%
2713,897,82752324,147,2014-01,2026-04,562940.98,693757,2024-10,693757,0.015352,457045967088,84.791912,Bottom 50%
2714,5300,82743107,119,2016-05,2026-04,695320.23,817719,2021-12,817719,0.015351,457128710195,84.807263,Bottom 50%
2715,474,82734114,121,2016-03,2026-04,683753.01,854116,2024-05,854116,0.015349,457211444309,84.822612,Bottom 50%
2716,641,82707104,147,2014-01,2026-04,562633.36,697249,2021-11,697249,0.015344,457294151413,84.837956,Bottom 50%
2717,520,82692875,147,2014-01,2026-04,562536.56,1081366,2025-10,1081366,0.015341,457376844288,84.853297,Bottom 50%
2718,4410,82613270,147,2014-01,2026-04,561995.03,2539980,2014-02,2539980,0.015327,457459457558,84.868624,Bottom 50%
2719,5089,82524392,147,2014-01,2026-04,561390.42,1129530,2016-10,1129530,0.01531,457541981950,84.883934,Bottom 50%
2720,3478,82443928,147,2014-01,2026-04,560843.05,647313,2017-03,647313,0.015295,457624425878,84.899229,Bottom 50%
2721,2819,82442089,147,2014-01,2026-04,560830.54,803031,2025-10,803031,0.015295,457706867967,84.914524,Bottom 50%
2722,4407,82435202,147,2014-01,2026-04,560783.69,929275,2015-12,929275,0.015294,457789303169,84.929817,Bottom 50%
2723,5842,82387674,147,2014-01,2026-04,560460.37,834901,2014-07,834901,0.015285,457871690843,84.945102,Bottom 50%
2724,3567,82352911,147,2014-01,2026-04,560223.88,703174,2025-08,703174,0.015278,457954043754,84.96038,Bottom 50%
2725,3828,82344088,147,2014-01,2026-04,560163.86,676801,2014-05,676801,0.015277,458036387842,84.975657,Bottom 50%
2726,3358,82322975,147,2014-01,2026-04,560020.24,643585,2024-10,643585,0.015273,458118710817,84.990929,Bottom 50%
2727,346,82317546,147,2014-01,2026-04,559983.31,887102,2024-07,887102,0.015272,458201028363,85.006201,Bottom 50%
2728,108,82298903,147,2014-01,2026-04,559856.48,991686,2019-06,991686,0.015268,458283327266,85.021469,Bottom 50%
2729,6819,82292051,143,2014-01,2026-04,575468.89,702919,2017-10,702919,0.015267,458365619317,85.036736,Bottom 50%
2730,6098,82269555,147,2014-01,2026-04,559656.84,855725,2020-08,855725,0.015263,458447888872,85.051999,Bottom 50%
2731,3311,82145768,147,2014-01,2026-04,558814.75,779505,2014-05,779505,0.01524,458530034640,85.067239,Bottom 50%
2732,666,82121410,147,2014-01,2026-04,558649.05,845486,2014-05,845486,0.015235,458612156050,85.082474,Bottom 50%
2733,4072,82051581,147,2014-01,2026-04,558174.02,635310,2017-03,635310,0.015222,458694207631,85.097696,Bottom 50%
2734,4761,81953359,147,2014-01,2026-04,557505.84,675593,2014-05,675593,0.015204,458776160990,85.112901,Bottom 50%
2735,516,81923459,147,2014-01,2026-04,557302.44,659809,2026-03,659809,0.015199,458858084449,85.128099,Bottom 50%
2736,220,81908765,147,2014-01,2026-04,557202.48,697826,2017-03,697826,0.015196,458939993214,85.143295,Bottom 50%
2737,4335,81889378,147,2014-01,2026-04,557070.6,735368,2014-05,735368,0.015192,459021882592,85.158487,Bottom 50%
2738,3837,81843596,147,2014-01,2026-04,556759.16,688258,2019-05,688258,0.015184,459103726188,85.173671,Bottom 50%
2739,5351,81834584,126,2015-10,2026-04,649480.83,973155,2024-12,973155,0.015182,459185560772,85.188853,Bottom 50%
2740,4391,81808787,147,2014-01,2026-04,556522.36,974676,2017-03,974676,0.015177,459267369559,85.20403,Bottom 50%
2741,2983,81793850,147,2014-01,2026-04,556420.75,655020,2016-10,655020,0.015175,459349163409,85.219205,Bottom 50%
2742,3199,81792716,147,2014-01,2026-04,556413.03,684060,2014-05,684060,0.015174,459430956125,85.234379,Bottom 50%
2743,4450,81743399,147,2014-01,2026-04,556077.54,880304,2019-08,880304,0.015165,459512699524,85.249544,Bottom 50%
2744,6214,81723441,146,2014-01,2026-04,559749.6,861645,2023-06,861645,0.015161,459594422965,85.264706,Bottom 50%
2745,6077,81679561,147,2014-01,2026-04,555643.27,758141,2023-01,758141,0.015153,459676102526,85.279859,Bottom 50%
2746,5077,81674887,147,2014-01,2026-04,555611.48,702228,2024-08,702228,0.015152,459757777413,85.295012,Bottom 50%
2747,248,81656322,147,2014-01,2026-04,555485.18,846642,2019-01,846642,0.015149,459839433735,85.310161,Bottom 50%
2748,1518,81622875,136,2014-05,2026-04,600168.2,757814,2020-02,757814,0.015143,459921056610,85.325303,Bottom 50%
2749,5280,81528610,147,2014-01,2026-04,554616.39,699571,2020-01,699571,0.015125,460002585220,85.340429,Bottom 50%
2750,4923,81517147,146,2014-01,2026-04,558336.62,775703,2025-03,775703,0.015123,460084102367,85.355552,Bottom 50%
2751,4242,81504731,147,2014-01,2026-04,554453.95,692771,2019-05,692771,0.015121,460165607098,85.370673,Bottom 50%
2752,5054,81498234,147,2014-01,2026-04,554409.76,661571,2016-12,661571,0.01512,460247105332,85.385793,Bottom 50%
2753,5353,81480584,112,2016-12,2026-04,727505.21,960901,2021-12,960901,0.015116,460328585916,85.400909,Bottom 50%
2754,507,81418254,143,2014-01,2026-04,569358.42,1128738,2019-08,1128738,0.015105,460410004170,85.416014,Bottom 50%
2755,4393,81413369,147,2014-01,2026-04,553832.44,735498,2018-05,735498,0.015104,460491417539,85.431118,Bottom 50%
2756,1430,81370947,102,2017-10,2026-04,797754.38,1078782,2025-11,1078782,0.015096,460572788486,85.446214,Bottom 50%
2757,5339,81359519,142,2014-05,2026-04,572954.36,734941,2025-03,734941,0.015094,460654148005,85.461308,Bottom 50%
2758,3830,81306416,147,2014-01,2026-04,553104.87,648946,2019-10,648946,0.015084,460735454421,85.476392,Bottom 50%
2759,3104,81301604,120,2016-02,2026-04,677513.37,842006,2019-10,842006,0.015083,460816756025,85.491475,Bottom 50%
2760,2652,81301135,147,2014-01,2026-04,553068.95,831191,2022-05,831191,0.015083,460898057160,85.506558,Bottom 50%
2761,1148,81254798,147,2014-01,2026-04,552753.73,731112,2026-03,731112,0.015075,460979311958,85.521633,Bottom 50%
2762,4486,81251991,147,2014-01,2026-04,552734.63,1124849,2023-05,1124849,0.015074,461060563949,85.536707,Bottom 50%
2763,1533,81202393,144,2014-04,2026-04,563905.51,1019473,2025-04,1019473,0.015065,461141766342,85.551771,Bottom 50%
2764,6276,81201396,147,2014-01,2026-04,552390.45,621406,2025-10,621406,0.015065,461222967738,85.566836,Bottom 50%
2765,4545,81104781,105,2017-07,2026-04,772426.49,928581,2019-10,928581,0.015047,461304072519,85.581883,Bottom 50%
2766,4275,81081865,147,2014-01,2026-04,551577.31,885705,2016-01,885705,0.015042,461385154384,85.596925,Bottom 50%
2767,613,81032164,147,2014-01,2026-04,551239.21,661721,2018-03,661721,0.015033,461466186548,85.611958,Bottom 50%
2768,4293,81003658,147,2014-01,2026-04,551045.29,662828,2018-04,662828,0.015028,461547190206,85.626986,Bottom 50%
2769,558,80983451,147,2014-01,2026-04,550907.83,637269,2025-10,637269,0.015024,461628173657,85.642011,Bottom 50%
2770,933,80951233,147,2014-01,2026-04,550688.66,664058,2018-05,664058,0.015018,461709124890,85.657029,Bottom 50%
2771,4280,80905863,147,2014-01,2026-04,550380.02,739394,2014-10,739394,0.01501,461790030753,85.672039,Bottom 50%
2772,4729,80883076,147,2014-01,2026-04,550225.01,671267,2017-03,671267,0.015006,461870913829,85.687044,Bottom 50%
2773,4392,80880051,147,2014-01,2026-04,550204.43,743811,2017-03,743811,0.015005,461951793880,85.702049,Bottom 50%
2774,1338,80835128,146,2014-01,2026-04,553665.26,964586,2026-03,964586,0.014997,462032629008,85.717046,Bottom 50%
2775,2013,80828309,147,2014-01,2026-04,549852.44,670660,2024-05,670660,0.014995,462113457317,85.732041,Bottom 50%
2776,2969,80770615,147,2014-01,2026-04,549459.97,703753,2023-03,703753,0.014985,462194227932,85.747026,Bottom 50%
2777,2896,80712549,147,2014-01,2026-04,549064.96,815438,2025-09,815438,0.014974,462274940481,85.762,Bottom 50%
2778,4417,80701317,147,2014-01,2026-04,548988.55,692750,2018-09,692750,0.014972,462355641798,85.776972,Bottom 50%
2779,6440,80679356,147,2014-01,2026-04,548839.16,710177,2015-10,710177,0.014968,462436321154,85.791939,Bottom 50%
2780,542,80671923,147,2014-01,2026-04,548788.59,777323,2021-03,777323,0.014966,462516993077,85.806906,Bottom 50%
2781,4491,80655653,147,2014-01,2026-04,548677.91,792625,2025-03,792625,0.014963,462597648730,85.821869,Bottom 50%
2782,4632,80595790,147,2014-01,2026-04,548270.68,692221,2018-10,692221,0.014952,462678244520,85.836821,Bottom 50%
2783,2970,80585143,147,2014-01,2026-04,548198.25,725323,2019-10,725323,0.01495,462758829663,85.851772,Bottom 50%
2784,2491,80535879,76,2020-01,2026-04,1059682.62,1443021,2022-02,1443021,0.014941,462839365542,85.866713,Bottom 50%
2785,5260,80469971,88,2014-01,2022-02,914431.49,1682636,2019-10,1682636,0.014929,462919835513,85.881642,Bottom 50%
2786,1013,80457961,147,2014-01,2026-04,547333.07,646952,2025-11,646952,0.014927,463000293474,85.896568,Bottom 50%
2787,217,80421357,147,2014-01,2026-04,547084.06,683230,2017-03,683230,0.01492,463080714831,85.911488,Bottom 50%
2788,5951,80397418,147,2014-01,2026-04,546921.21,633106,2024-08,633106,0.014915,463161112249,85.926404,Bottom 50%
2789,4412,80388835,147,2014-01,2026-04,546862.82,695289,2025-10,695289,0.014914,463241501084,85.941318,Bottom 50%
2790,4366,80308200,147,2014-01,2026-04,546314.29,662985,2014-02,662985,0.014899,463321809284,85.956217,Bottom 50%
2791,118,80254115,147,2014-01,2026-04,545946.36,634174,2024-10,634174,0.014889,463402063399,85.971105,Bottom 50%
2792,5879,80245898,147,2014-01,2026-04,545890.46,658696,2014-11,658696,0.014887,463482309297,85.985993,Bottom 50%
