site_id,total_volume,site_name,rank,cum_volume,cum_share,site_share
275,101401520,FRANKSTON-DANDENONG / FRANKSTON FREEWAY RAMPS,2271,416427057029,77.25622580333837,47.730138713745276
5226,101401245,MIDLAND HIGHWAY (CHURCH) / WEDDELL,2272,416528458274,77.27503792745044,47.75115594787726
1394,101215244,LILYDALE-MONBULK NEAR JOY AVENUE,2273,416629673518,77.29381554435409,47.77217318200925
4249,101195791,WILLIAMSTOWN / CHARLES / DICKSON,2274,416730869309,77.3125895523055,47.793190416141236
5307,101124165,SHANNON / APHRASIA,2275,416831993474,77.33135027208473,47.81420765027322
4154,101105488,VICTORIA NEAR CHARLES,2276,416933098962,77.35010752687653,47.835224884405214
3354,101101955,RYANS / WALLOWA / ALLENDALE,2277,417034200917,77.36886412622039,47.8562421185372
3457,101000113,JOHNSTON / NICHOLSON,2278,417135201030,77.38760183167057,47.877259352669185
3375,100991413,HODDLE NEAR STUDLEY S / B,2279,417236192443,77.40633792308256,47.898276586801174
745,100974768,DAVEY / BAXTER / HASTINGS,2280,417337167211,77.42507092648705,47.91929382093317
2179,100969908,SYDNEY ROAD / KINGSWOOD,2281,417438137119,77.44380302825643,47.94031105506515
2809,100962082,CHILDS / BETULA,2282,417539099201,77.46253367813355,47.96132828919714
6691,100950882,PRINCES HIGHWAY EAST NEAR LAFAYETTE,2283,417640050083,77.48126225016841,47.98234552332913
2986,100896815,WILLIAMS NEAR MURRAY,2284,417740946898,77.49998079160541,48.00336275746112
3876,100893238,SPRING NEAR VERDUN,2285,417841840136,77.51869866943152,48.02437999159311
913,100868749,RINGWOOD / LOUGHNANS,2286,417942708885,77.53741200401846,48.0453972257251
1031,100838220,BURKE / BURWOOD,2287,418043547105,77.55611967481563,48.06641445985708
4124,100735761,MELVILLE / REYNARD,2288,418144282866,77.57480833725225,48.08743169398907
2353,100657411,WHITE / TREEBY,2289,418244940277,77.59348246406925,48.108448928121064
3026,100533493,STREET KILDA / GROSVENOR,2290,418345473770,77.6121336014171,48.129466162253046
1324,100478773,SNEYDES ROAD / HACKETTS ROAD,2291,418445952543,77.63077458702142,48.150483396385034
4290,100407050,KINGSBURY / RUTHVEN / WAIORA / ORR,2292,418546359593,77.64940226645798,48.17150063051702
4399,100395563,LYGON / QUEENSBERRY,2293,418646755156,77.6680278148076,48.19251786464901
2791,100377277,KEILOR NEAR COOPER,2294,418747132433,77.68664997070871,48.213535098781
1067,100346429,HARBOUR ESP NEAR LA TROBE,2295,418847478862,77.70526640363863,48.23455233291299
1000,100270842,KEILOR / HOFFMANS,2296,418947749704,77.72386881354521,48.25556956704497
3527,100252298,KOROROIT / MADDOX,2297,419048002002,77.74246778313871,48.27658680117696
3214,100249211,HIGH / WOOD / SPENCER,2298,419148251213,77.76106618002693,48.29760403530896
4114,100233178,GAFFNEY / DERBY,2299,419248484391,77.7796616024469,48.31862126944094
1565,100181515,CARDINIA RD / ARENA PDE / SHEARWATER DR,2300,419348665906,77.79824744026294,48.33963850357293
4294,100136211,SOUTHERN / LIBERTY,2301,419448802117,77.81682487320715,48.36065573770492
3927,100104237,STREETATION / THAMES,2302,419548906354,77.8353963742828,48.381672971836906
277,100063911,NEPEAN NEAR WELLS,2303,419648970265,77.85396039401326,48.402690205968895
4126,99973718,SYDNEY / REYNARD / EDWARD,2304,419748943983,77.87250768099146,48.423707440100884
3322,99963334,GAP ROAD / HORNE STREETREET,2305,419848907317,77.89105304151308,48.44472467423287
4826,99922872,CHURCH / HIGHETT,2306,419948830189,77.90959089545856,48.465741908364855
3930,99881360,STREETATION / RIVERSDALE,2307,420048711549,77.92812104803019,48.48675914249685
4955,99795718,SUNSHINE / MARKET / WRIGHT,2308,420148507267,77.94663531215852,48.50777637662883
3979,99782402,RIVERSDALE / FAIRHOLM,2309,420248289669,77.96514710588083,48.52879361076082
1363,99738132,CRAIGIEBURN / VANTAGE / HIGHLANDER,2310,420348027801,77.98365068656065,48.54981084489281
1180,99692854,HEATHERTON NEAR LIEGE,2311,420447720655,78.00214586719217,48.5708280790248
3335,99648778,LWR PLENTY / GRANTHAM,2312,420547369433,78.02063287077239,48.59184531315679
716,99646817,MAIN NEAR PROSPERITY,2313,420647016250,78.03911951054468,48.61286254728878
976,99641177,HEATHERTON / VIEW,2314,420746657427,78.057605103975,48.63387978142077
3258,99621975,BOUNDARY ROAD / CHIFLEY DRIVE,2315,420846279402,78.07608713501901,48.65489701555275
761,99590393,BALLARTO / MCCLELLAND,2316,420945869795,78.09456330691896,48.675914249684745
4535,99578948,ST KILDA NEAR DORCAS,2317,421045448743,78.11303735552384,48.696931483816726
4292,99505079,WATERDALE / DOUGHARTY,2318,421144953822,78.13149769983156,48.717948717948715
4010,99252198,SYDNEY / BLYTH,2319,421244206020,78.14991112924432,48.738965952080704
5118,99251580,RYRIE NEAR UNION,2320,421343457600,78.1683244440047,48.75998318621269
4907,99215547,FERRARS NEAR BRIDPORT,2321,421442673147,78.18673107386425,48.78100042034468
617,99200330,HALL / CADLES,2322,421541873477,78.20513488064118,48.80201765447667
3159,99174991,NARRE-WARREN-CRANBOURNE RD NR SIERRA BVD,2323,421641048468,78.22353398648556,48.82303488860866
4679,99137658,HIGH NEAR MITCHELL,2324,421740186126,78.24192616625098,48.84405212274065
3285,99052222,FOOTSCRAY RD / NAPIER ST / MORELAND ST,2325,421839238348,78.26030249579054,48.86506935687264
3888,98832813,MELVILLE NEAR WOODLANDS,2326,421938071161,78.27863812021509,48.88608659100463
5196,98715342,BELLARINE HIGHWAY (MCKILLOP) / YARRA,2327,422036786503,78.29695195122842,48.90710382513661
3715,98708357,,2328,422135494860,78.31526448637317,48.9281210592686
4776,98674206,FURLONG / SUNSHINE HOSPITAL ENT,2329,422234169066,78.33357068576878,48.94913829340059
1398,98673572,BALLARAT / MAIN,2330,422332842638,78.35187676754369,48.970155527532576
144,98592791,MAROONDAH NEAR CLARKE,2331,422431435429,78.37016786269591,48.991172761664565
1512,98569970,AITKEN BOULEVARD / CENTRAL PARK AVENUENUE,2332,422530005399,78.38845472405905,49.012189995796554
3176,98569778,POUND / SEEBECK,2333,422628575177,78.40674154980204,49.03320722992854
1370,98558361,MICKLEHAM / DELLAMORE / GREENVALE GARDENS BVD,2334,422727133538,78.42502625744457,49.05422446406053
4700,98539636,CENTRE / MCNAUGHTON / KOMBI,2335,422825673174,78.44330749119463,49.07524169819252
4610,98504299,CENTRE / TUCKER,2336,422924177473,78.4615821691669,49.0962589323245
4396,98475829,GRATTAN / LYGON,2337,423022653302,78.4798515653384,49.11727616645649
4595,98464647,RUSSELL / BOURKE,2338,423121117949,78.49811888700705,49.13829340058848
3855,98457438,MALVERN / MOIRA,2339,423219575387,78.51638487125028,49.15931063472047
563,98451305,POINT NEPEAN / LYONS,2340,423318026692,78.53464971768936,49.18032786885246
1585,98422493,CRAIGIEBURN ROAD / HANSON ROAD,2341,423416449185,78.55290921887928,49.20134510298445
3654,98342280,CHAPEL / MALCOLM,2342,423514791465,78.57115383882281,49.22236233711644
5606,98224028,PRINCES HIGHWAY EAST / MACARTHUR,2343,423613015493,78.58937652046271,49.243379571248425
3203,98215488,BOUNDARY / OLD DANDENONG,2344,423711230981,78.6075976177479,49.264396805380414
4272,98098359,RIVERSDALE / TOORONGA,2345,423809329340,78.62579698507027,49.285414039512396
1340,98040824,HULL / CARDIGAN / BRICE,2346,423907370164,78.64398567840573,49.30643127364439
1505,97991023,PALMERS / OVERTON,2347,424005361187,78.66216513257856,49.32744850777638
1547,97918269,HALL ROAD / EASTWOOD BLVD / ATLAS DR,2348,424103279456,78.68033108931084,49.34846574190836
152,97912339,BELL NEAR HERBERT,2349,424201191795,78.69849594589985,49.36948297604035
5212,97870259,BELLARINE HIGHWAY / ASH / SIMONS,2350,424299062054,78.71665299573874,49.39050021017234
3027,97869259,DENDY / ESPLANADE,2351,424396931313,78.73480986005599,49.41151744430433
5361,97824874,BELLARINE HIGHWAY / CLIFTON AVENUENUE,2352,424494756187,78.75295848999576,49.43253467843632
564,97817152,CHELTENHAM / KENEALLY,2353,424592573339,78.77110568733752,49.45355191256831
4117,97798932,MURRAY / NEWLANDS,2354,424690372271,78.7892495044752,49.47456914670029
4138,97778905,NICHOLSON NEAR RENNIE,2355,424788151176,78.80738960617123,49.495586380832286
1366,97747743,KEILOR NEAR ELSTONE,2356,424885898919,78.82552392664226,49.516603614964275
3431,97624452,HYDE / FRANCIS,2357,424983523371,78.8436353739662,49.53762084909626
6686,97594718,PRINCES HIGHWAY EAST / FRANKLIN TRARALGON,2358,425081118089,78.86174130499002,49.558638083228246
633,97578286,DORSET / LINCOLN (SOUTH),2359,425178696375,78.87984418752244,49.579655317360235
3983,97571641,BARRY NEAR DUNSTAN,2360,425276268016,78.89794583726363,49.600672551492224
701,97450109,HALL / LYREBIRD,2361,425373718125,78.91602494019028,49.62168978562421
1184,97449735,MCGREGOR / HENRY,2362,425471167860,78.93410397373182,49.6427070197562
1011,97435544,ASCOT VALE / KENT,2363,425568603404,78.95218037453594,49.663724253888184
6338,97426713,MIDLAND / ECHUCA-MOOROOPNA,2364,425666030117,78.97025513699856,49.68474148802018
6702,97313071,STH GIPPSLAND HWY / NERRENA RD / LONG ST,2365,425763343188,78.98830881641226,49.70575872215217
4599,97217400,QUEEN / BOURKE,2366,425860560588,79.00634474678623,49.72677595628415
1719,97183702,MAROONDAH HIGHWAY AT OLINDA CREEK,2367,425957744290,79.02437442545236,49.74779319041614
3144,97104057,CENTRE / BUCKLAND,2368,426054848347,79.04238932824839,49.768810424548136
3424,97052649,BARKLY / ALMA / PRINCES,2369,426151900996,79.06039469374852,49.78982765868012
5207,97031247,BELLARINE HIGHWAY (MCKILLOP) / ORMOND,2370,426248932243,79.07839608871477,49.810844892812106
3811,96981823,CAMBERWELL NEAR INGLESBY,2371,426345914066,79.09638831446006,49.831862126944095
5056,96968918,MOORABOOL / KILGOUR,2372,426442882984,79.11437814604871,49.85287936107608
4025,96865281,NICHOLSON NEAR MILLER,2373,426539748265,79.13234875073236,49.87389659520807
1346,96807334,EPPING / CRAIGIEBURN / LEHMANNS,2374,426636555599,79.1503086049942,49.89491382934006
2901,96724128,SPRING / LONSDALE,2375,426733279727,79.16825302274339,49.915931063472044
2841,96710300,MONASH ENTRY RAMP / BARKLY / GIBDON VM5,2376,426829990027,79.18619487509952,49.93694829760403
3719,96684147,LEAKES / ESTATE / INTERCHANGE DRV,2377,426926674174,79.20413187550848,49.95796553173603
1509,96679013,HIGH STREETREET / WOODGROVE SHOPPING CENTRE,2378,427023353187,79.22206792344942,49.97898276586801
1236,96573713,PLENTY / MASONS / HAZEL GLEN DRV,2379,427119926900,79.23998443596285,50.0
751,96554994,BEACH / MCMAHONS,2380,427216481894,79.25789747569692,50.02101723413199
1554,96442708,LEAKES ROAD / FORSYTH ROAD,2381,427312924602,79.2757896839494,50.04203446826397
1243,96435189,ST KILDA RD NEAR HIGH ST,2382,427409359791,79.29368049726477,50.06305170239597
4497,96366421,QUEENSBERRY / CURZON,2383,427505726212,79.31155855262878,50.08406893652795
2482,96316084,ROSANNA ROAD NEAR BROWN STREET,2384,427602042296,79.32942726939058,50.10508617065994
776,96314145,MOUNTAIN HIGHWAY NEAR RACHELLE,2385,427698356441,79.34729562642593,50.126103404791934
308,96239272,POINT NEPEAN / HYGEIA,2386,427794595713,79.36515009290038,50.147120638923916
3730,96234626,PLENTY / TYLER,2387,427890830339,79.38300369744134,50.168137873055905
1561,96199008,MCDONALDS ROAD / SOUTHLEE DRIVE,2388,427987029347,79.40085069407296,50.1891551071879
4068,96051943,MONT ALBERT / UNION,2389,428083081290,79.41867040696626,50.21017234131988
1146,96031961,SNEYDES ROAD / BOARDWALK BLVD,2390,428179113251,79.43648641276637,50.23118957545187
1321,95997909,SURREY ROAD NEAR COOTAMUNDRA CR,2391,428275111160,79.45429610118399,50.25220680958385
1080,95920747,HIGH / WARNER,2392,428371031907,79.4720914743817,50.27322404371585
3613,95871494,BARRY / KYABRAM,2393,428466903401,79.48987771008265,50.29424127784784
3095,95809681,JOHN / ACCESS,2394,428562713082,79.50765247813516,50.31525851197982
5263,95803789,BOUNDARY / WILLIAM ANGLISS / MARWEN,2395,428658516871,79.52542615309423,50.336275746111816
1217,95802729,EPPING / HARVEST HOME,2396,428754319600,79.54319963140038,50.3572929802438
3780,95683317,GRANTHAM NEAR UNION,2397,428850002917,79.56095095619783,50.37831021437579
3938,95682744,EDGARS / DEVENY,2398,428945685661,79.57870217469137,50.39932744850778
1710,95666538,LWR DANDENONG RD / RIVETTE ST,2399,429041352199,79.59645038662141,50.420344682639765
3708,95629276,BEACH NEAR DIXON,2400,429136981475,79.61419168564451,50.441361916771754
218,95616345,STREETATION STREET SOUTH OF CHELSEA ROAD,2401,429232597820,79.63193058568746,50.462379150903736
1026,95568467,BEDFORD / GREAT RYRIE,2402,429328166287,79.64966060332586,50.483396385035725
4966,95540886,,2403,429423707173,79.66738550409221,50.50441361916772
6332,95538071,NORTHERN / QUEEN,2404,429519245244,79.6851098826152,50.5254308532997
3998,95533651,JOHNSTONE / PEARCEDALE,2405,429614778895,79.70283344113257,50.54644808743169
1716,95440398,SNEYDES RD / PRINCES FWY IB RAMPS,2406,429710219293,79.72053969920152,50.56746532156369
4018,95402700,LYGON / VICTORIA,2407,429805621993,79.73823896347612,50.58848255569567
6083,95366039,GVH (WYNDHAM) / FRYERS,2408,429900988032,79.75593142634229,50.60949978982766
421,95318842,SPRINGVALE NEAR TOLMIE,2409,429996306874,79.77361513314415,50.63051702395964
6289,95310792,MYRTLE / HARGREAVES,2410,430091617666,79.79129734649692,50.65153425809164
1174,95306952,FORSYTH / FEDERATION BLVD,2411,430186924618,79.80897884744661,50.672551492223626
5319,95268336,SAYERS / PENROSE,2412,430282192954,79.82665318429311,50.69356872635561
1166,95088660,EPSOM ROAD / SHOPPING CENTRE ACCESS,2413,430377281614,79.84429418735546,50.714585960487604
5138,95079496,HAMILTON HIGHWAY / GRR INTERCHANGE,2414,430472361110,79.86193349029762,50.735603194619586
5815,95072569,STREETURT STREET / GRENVILLE,2415,430567433679,79.87957150813145,50.756620428751575
3452,95061356,JOHNSTON / NAPIER,2416,430662495035,79.89720744571126,50.77763766288357
247,95016052,POINT NEPEAN / DUNDAS,2417,430757511087,79.91483497841921,50.79865489701555
4655,94997861,CENTRE / BRADY,2418,430852508948,79.93245913630321,50.81967213114754
3200,94958277,CLAYTON / FAIRBANK,2419,430947467225,79.95007595049907,50.84068936527954
116,94907398,,2420,431042374623,79.96768332553998,50.86170659941152
4490,94870455,BOUNDARY / MACAULAY,2421,431137245078,79.98528384685538,50.88272383354351
5305,94814603,SHANNON / WEST FYANS,2422,431232059681,80.00287400641677,50.90374106767549
3818,94806380,HIGH NEAR CAROOL,2423,431326866061,80.0204626404338,50.92475830180748
770,94773285,DORSET NEAR ELSIE,2424,431421639346,80.03804513461256,50.945775535939475
4300,94753065,BANKSIA / UPPER HEIDELBERG,2425,431516392411,80.05562387754397,50.96679277007146
990,94741061,BRIDGE / SILVER,2426,431611133472,80.07320039347377,50.987810004203446
5878,94727166,MIDLAND HIGHWAY / SUNRAYSIA / HOWITT,2427,431705860638,80.09077433158052,51.00882723833543
6337,94722407,MIDLAND HIGHWAY / O'BRIEN,2428,431800583045,80.10834738678984,51.029844472467424
1151,94721878,BURGUNDY NEAR CAPE,2429,431895304923,80.12592034385823,51.05086170659941
4699,94695618,CENTRE NEAR KIONGA,2430,431990000541,80.14348842912864,51.071878940731395
4625,94662917,CHESTERVILLE / ARGUS / TENNYSON,2431,432084663458,80.1610504476563,51.09289617486339
1794,94571706,PALMERS ROAD / ROBINSONS ROAD / BOUNDARY ROAD,2432,432179235164,80.17859554457067,51.11391340899538
4447,94570723,ALBERT / CLARENDON,2433,432273805887,80.19614045911729,51.13493064312736
32038,94562435,MORNINGTON PENINSULA FREEWAY / JETTY ROAD,2434,432368368322,80.21368383606064,51.15594787725936
2683,94525469,HIGH / BARRIES,2435,432462893791,80.23122035501147,51.17696511139134
4152,94503565,CHURCH NEAR GIBBONS,2436,432557397356,80.24875281029657,51.19798234552333
1009,94436567,EPSOM / FLEMINGTON RACECOURSE ENT,2437,432651833923,80.26627283600357,51.218999579655325
5190,94421716,BELLARINE HIGHWAY / WALLINGTON-OCEAN GROVE,2438,432746255639,80.28379010652888,51.24001681378731
4204,94421576,MARIBYRNONG / UNION,2439,432840677215,80.30130735108116,51.261034047919296
4016,94328814,DAWSON / GRANTHAM,2440,432935006029,80.31880738627613,51.28205128205128
2033,94305492,HIGH STREET / SOUTHERN ACCESS ROAD,2441,433029311521,80.33630309473568,51.303068516183274
2042,94265126,HIGH / SUMMERHILL,2442,433123576647,80.35379131442917,51.32408575031526
1796,94253236,ROBINSONS ROAD / MIDDLE ROAD,2443,433217829883,80.3712773282705,51.345102984447244
3243,94168374,HIGH / RESERVOIR STREETATION ENTRY,2444,433311998257,80.38874759837537,51.36612021857923
469,94064948,HIGH ST RD NEAR WESLEY COLLEGE,2445,433406063205,80.4061986807203,51.387137452711215
3245,94054460,SETTLEMENT / BRAND,2446,433500117665,80.42364781731438,51.40815468684321
3823,94035950,WHITEHORSE NEAR BANOOL,2447,433594153615,80.44109351990312,51.4291719209752
5258,94006580,FITZGERALD / GILBERTSON,2448,433688160195,80.45853377372163,51.45018915510718
2719,93979618,BUCKLEY / HOFFMANS,2449,433782139813,80.47596902550599,51.47120638923918
2944,93905890,UPPER HEIDELBERG / BELL ENT. RAMP,2450,433876045703,80.49339059915171,51.49222362337117
4834,93848484,ST KILDA NEAR RALEIGH,2451,433969894187,80.51080152274282,51.51324085750315
5102,93830159,MIDLAND HIGHWAY / CHURCH,2452,434063724346,80.5282090466501,51.534258091635145
5320,93808652,SAYERS / CROSSWAY,2453,434157532998,80.5456125805437,51.55527532576713
2762,93473466,KINGS ROAD / WELLESLEY DV / PALMERSTON CR,2454,434251006464,80.5629539301847,51.576292559899116
947,93415111,HEATHERTON / SPRINGVALE PLAZA,2455,434344421575,80.58028445371109,51.59730979403111
4343,93251641,WAVERLEY / DARLING,2456,434437673216,80.59758465001684,51.618327028163094
3957,93245027,DENDY / HAMPTON,2457,434530918243,80.61488361928254,51.63934426229508
4397,93206053,RATHDOWNE / GRATTAN,2458,434624124296,80.63217535802828,51.660361496427065
4101,93103952,POATH / RAILWAY / WILLESDEN,2459,434717228248,80.64944815483022,51.68137873055906
5248,93045398,SURFCOAST / BEACON / MERRIJIG,2460,434810273646,80.66671008859873,51.70239596469105
1162,92998182,DAVID MUNROE DR / STREETAINSBY CR,2461,434903271828,80.68396326277804,51.72341319882303
3536,92984972,CLARENDON / COVENTRY,2462,434996256800,80.70121398621662,51.74443043295503
3216,92957833,BROADWAY NEAR MARCHANT,2463,435089214633,80.71845967478372,51.76544766708702
3959,92953725,CENTRE / THOMAS,2464,435182168358,80.73570460122797,51.786464901219
727,92949285,GREENS / LANYON,2465,435275117643,80.75294870395618,51.80748213535099
1950,92947705,,2466,435368065348,80.77019251356023,51.82849936948297
3753,92925968,WILLIAMSTOWN NEAR WEBB,2467,435460991316,80.78743229048064,51.849516603614966
800,92841466,KELLETTS / STREET LAWRANCE WAY.,2468,435553832782,80.8046563904524,51.870533837746954
320,92800825,THOMPSONS / FOOTE / TEMPLESTOWE,2469,435646633607,80.82187295063964,51.891551071878936
4818,92796537,VICTORIA / JOHNSON,2470,435739430144,80.83908871531014,51.91256830601093
3160,92711903,HIGH STREET ROAD NEAR WOLF STREET,2471,435832142047,80.85628877854313,51.933585540142914
2182,92692180,DONALD CAMERON / LINCOLN / THOMAS BRUNTON,2472,435924834227,80.87348518273303,51.9546027742749
4340,92683580,WAVERLEY / BATESFORD,2473,436017517807,80.89067999143693,51.9756200084069
4640,92682378,BALCOMBE / CHARMAN,2474,436110200185,80.90787457714383,51.99663724253888
2345,92647563,CENTRE DANDENONG NEAR NEPEAN,2475,436202847748,80.92506270391524,52.01765447667087
5299,92645384,PALMERS / THE STREETRAND,2476,436295493132,80.94225042643501,52.03867171080285
5389,92638214,DERRIMUT / SAYERS,2477,436388131346,80.9594368187647,52.05968894493485
2118,92636386,PRINCES FREEWAY / OLD GEELONG ROAD,2478,436480767732,80.97662287196087,52.08070617906684
2211,92603518,STATION NEAR PAISLEY,2479,436573371250,80.99380282743213,52.10172341319882
5912,92445404,MAIR / LYDIARD,2480,436665816654,81.01095344933663,52.122740647330815
4092,92435112,GLENHUNTLY / BAMBRA,2481,436758251766,81.02810216185252,52.143757881462804
4531,92406562,ST KILDA NEAR CONCERT HALL,2482,436850658328,81.04524557772592,52.164775115594786
2981,92335904,WILLIAMS NEAR CASSELL,2483,436942994232,81.06237588501209,52.18579234972678
2694,92306396,FAIRBAIRN / INDUSTRIAL / NORTHERN ACCESS,2484,437035300628,81.07950071792604,52.20680958385876
1715,92246894,SNEYDES RD / PRINCES FWY OB RAMPS,2485,437127547522,81.09661451193203,52.22782681799075
792,92214530,SCORESBY NEAR ORANGE,2486,437219762052,81.11372230171605,52.24884405212274
4116,92183358,MURRAY / CHAMP,2487,437311945410,81.13082430841986,52.269861286254724
3806,92079788,RIVERSDALE NEAR QUANTOCK,2488,437404025198,81.1479071006486,52.29087852038672
509,92075695,MONASH FREEWAY / TINKS,2489,437496100893,81.16498913353732,52.3118957545187
2765,92031216,SETTLEMENT / WOOD,2490,437588132109,81.1820629146095,52.33291298865069
2769,92026403,SETTLEMENT / GREENHILLS,2491,437680158512,81.19913580276611,52.35393022278269
348,92005200,HUNTINGDALE / BROCKHOFF,2492,437772163712,81.21620475730761,52.37494745691467
4614,91927193,CENTRE NEAR BIGNELL,2493,437864090905,81.23325923986344,52.39596469104666
3711,91714722,WARRIGAL / OAK / VOLTRI,2494,437955805627,81.25027430445331,52.41698192517865
3134,91686590,STATION NEAR KENT,2495,438047492217,81.26728414994875,52.437999159310635
5117,91622041,RYRIE NEAR JAMES,2496,438139114258,81.28428202020856,52.459016393442624
5312,91576023,MIDLAND HIGHWAY / JASMINE / WAIORA,2497,438230690281,81.30127135313408,52.480033627574606
5204,91566890,RYRIE / BELLERINE,2498,438322257171,81.31825899169057,52.5010508617066
1369,91495449,HULL NEAR MANCHESTER,2499,438413752620,81.33523337639639,52.52206809583859
3968,91483041,CUMBERLAND / O'HEA,2500,438505235661,81.35220545914984,52.54308532997057
5198,91475931,BELLARINE HIGHWAY (MCKILLOP) / SWANSTON,2501,438596711592,81.3691762228445,52.56410256410257
2743,91389948,,2502,438688101540,81.386131034833,52.585119798234544
1564,91362419,AITKEN BVD / JAMES MIRAMS DR / LYSTERFIELD D,2503,438779463959,81.40308073959656,52.60613703236654
2708,91319412,RIVER / GORDON,2504,438870783371,81.42002246563145,52.627154266498536
4678,91294153,HIGH / DENNIS,2505,438962077524,81.43695950557553,52.64817150063051
5192,91190715,BELLARINE HIGHWAY(ORMOND RD) / HUMBLE,2506,439053268239,81.45387735553338,52.66918873476251
6292,91141244,MIDLAND HIGHWAY / POWELL,2507,439144409483,81.47078602755074,52.690205968894496
476,91074428,STEPRINCES HIGHWAY EASTNSONS NEAR SIMPSON,2508,439235483911,81.48768230375498,52.71122320302648
387,91031259,FLETCHER NEAR BEACH,2509,439326515170,81.50457057117603,52.732240437158474
5329,91024983,RIVERSDALE ROAD EAST OF WESTBOURNE GROVE,2510,439417540153,81.52145767426333,52.753257671290456
5158,90997472,PRINCES WAY / COLEMAN,2511,439508537625,81.53833967346512,52.774274905422445
3941,90941523,STREETATION / ELEY,2512,439599479148,81.5552112929173,52.79529213955444
4911,90921106,ALBERT / CECIL / AUGHTIE,2513,439690400254,81.5720791245744,52.81630937368642
4915,90858213,DORCAS / PICKLES / INGLES,2514,439781258467,81.58893528821972,52.83732660781841
754,90843072,GREENS / KITCHEN,2515,439872101539,81.60578864288205,52.85834384195039
3810,90815413,CAMBERWELL NEAR BUTLER,2516,439962916952,81.62263686620165,52.87936107608239
6828,90725016,PHW (RAGLAN PDE) / LAVEROCK,2517,440053641968,81.63946831892261,52.90037831021438
919,90690039,BURWOOD HIGHWAY / GLENFERN,2518,440144332007,81.65629328265355,52.92139554434636
624,90680562,BAYSWATER / CENTRAL,2519,440235012569,81.67311648819602,52.94241277847836
4189,90625443,HURSTBRIDGE-MAIN / SHOPPING CENTRE ACCESS,2520,440325638012,81.68992946797185,52.96343001261034
3355,90607918,STREET HELENA / KARINGAL,2521,440416245930,81.70673919648114,52.98444724674233
3032,90562910,BAY / BEACH,2522,440506808840,81.72354057503296,53.00546448087432
3000,90362511,BARKERS NEAR FINDON,2523,440597171351,81.74030477523594,53.0264817150063
5317,90306725,TARNEIT / LEAKES,2524,440687478076,81.75705862592935,53.047498949138294
2947,90284657,WATERDALE / ALTONA,2525,440777762733,81.77380838253147,53.06851618327029
2581,90284437,FITZGERALD / WRR IB RAMP,2526,440868047170,81.79055809831881,53.089533417402265
3427,90267655,BARKLY / ACLAND / MITFORD,2527,440958314825,81.8073047006822,53.11055065153426
989,90233788,YORK / WRAY,2528,441048548613,81.82404501998458,53.13156788566624
6408,90203287,WESTERN HIGHWAY / WILLIAMS / DUFF,2529,441138751900,81.84077968069178,53.15258511979823
4376,90180088,FOOTSCRAY / MARKET GATE 2,2530,441228931988,81.85751003748271,53.17360235393023
3189,90169712,CENTRE / KNIGHT,2531,441319101700,81.87423846930122,53.19461958806221
5026,90159760,CORIO-WAURN PONDS / PIGDONS,2532,441409261460,81.89096505480849,53.2156368221942
2293,90143596,BAY / ROUSE,2533,441499405056,81.90768864154415,53.23665405632618
6138,90132367,GVH / RIVERVIEW,2534,441589537423,81.92441014505745,53.25767129045818
992,90082734,HALLAM SOUTH / KEPPEL / EMPIRE,2535,441679620157,81.94112244057574,53.278688524590166
4795,90066046,BOLDREWOOD NEAR GENOA,2536,441769686203,81.95783164010912,53.29970575872215
250,90063536,NEPEAN NEAR NAPIER (RYE),2537,441859749739,81.97454037398319,53.320722992854144
649,89993229,WALKER / THOMAS,2538,441949742968,81.99123606438813,53.34174022698613
3791,89991075,BRUNSWICK / STREETRANGER,2539,442039734043,82.00793135517948,53.362757461118115
2982,89954191,TOORAK / RIVER,2540,442129688234,82.02461980319107,53.38377469525011
5071,89946327,BELLARINE HIGHWAY ( MCKILLOP ) / GARDEN,2541,442219634561,82.0413067922606,53.40479192938209
6447,89943945,STREETURT(DEAKIN) / THIRTEENTH,2542,442309578506,82.05799333941759,53.42580916351408
2892,89831837,SUNSHINE / ODESSA,2543,442399410343,82.07465908811584,53.44682639764608
4091,89824961,HAWTHORN / GLENHUNTLY,2544,442489235304,82.09132356116739,53.46784363177805
340,89808950,BLACKBURN / KING,2545,442579044254,82.10798506383213,53.48886086591005
5255,89785275,BALLAN / CAMBRIDGE,2546,442668829529,82.12464217427232,53.50987810004203
3995,89783564,DIMBOOLA / PEARCEDALE,2547,442758613093,82.14129896728501,53.53089533417402
4223,89699402,NICHOLSON NEAR FREEMAN,2548,442848312495,82.15794014642638,53.551912568306015
2698,89675445,DALTON NEAR GUILA,2549,442937987940,82.17457688102611,53.572929802438
3300,89523907,QUEENS / SMITH,2550,443027511847,82.19118550204928,53.593947036569986
3181,89483945,DONCASTER NEAR SYLVANDER,2551,443116995792,82.20778670925712,53.61496427070197
5197,89391787,RYRIE / FENWICK,2552,443206387579,82.22437081916273,53.635981504833964
4196,89320236,BUCKLEY / COOPER / FAWKNER,2553,443295707815,82.24094165481029,53.65699873896595
2292,89305535,PRINCES HWY / COBAIN ST,2554,443385013350,82.25750976310438,53.678015973097935
3185,89281267,ST ALBANS ROAD NEAR PRINCESS STREET,2555,443474294617,82.2740733691596,53.69903320722993
3808,89169143,RIVERSDALE / HIGHFIELD,2556,443563463760,82.29061617378773,53.72005044136192
