database_name,source_file_id,detector_day_rows,min_count_date,max_count_date,distinct_scats_sites,total_volume_24hour_sum
scats,321,69720,2014-11-17,2014-11-17,3513,117821711.0
scats,325,69720,2014-11-21,2014-11-21,3513,130958343.0
scats,1626,69720,2018-06-15,2018-06-15,3899,131838850.0
scats,1651,69720,2018-07-10,2018-07-10,3905,120373585.0
scats,335,69717,2014-12-01,2014-12-01,3515,117935812.0
scats,1644,69717,2018-07-03,2018-07-03,3901,118839381.0
scats,1643,69717,2018-07-02,2018-07-02,3901,115243984.0
scats,338,69716,2014-12-04,2014-12-04,3518,127491269.0
scats,326,69714,2014-11-22,2014-11-22,3513,111366799.0
scats,333,69714,2014-11-29,2014-11-29,3513,111601562.0
scats,1650,69713,2018-07-09,2018-07-09,3903,114422406.0
scats,331,69713,2014-11-27,2014-11-27,3516,127440761.0
scats,318,69710,2014-11-14,2014-11-14,3512,129270133.0
scats,1649,69709,2018-07-08,2018-07-08,3902,89431995.0
scats,1647,69709,2018-07-06,2018-07-06,3902,126333205.0
scats,1646,69709,2018-07-05,2018-07-05,3902,123050955.0
scats,1648,69709,2018-07-07,2018-07-07,3902,104175787.0
scats,319,69707,2014-11-15,2014-11-15,3512,110222541.0
scats,332,69706,2014-11-28,2014-11-28,3514,131469532.0
scats,1645,69704,2018-07-04,2018-07-04,3900,120931298.0
scats,1629,69703,2018-06-18,2018-06-18,3899,120764580.0
scats,1627,69703,2018-06-16,2018-06-16,3899,112691006.0
scats,1628,69703,2018-06-17,2018-06-17,3899,88598630.0
scats,1630,69703,2018-06-19,2018-06-19,3899,124999084.0
scats,1631,69703,2018-06-20,2018-06-20,3899,127270669.0
scats,393,69700,2015-01-28,2015-01-28,3535,118921529.0
scats,1637,69699,2018-06-26,2018-06-26,3899,122783334.0
scats,1641,69699,2018-06-30,2018-06-30,3899,109147838.0
scats,1636,69699,2018-06-25,2018-06-25,3899,118106176.0
scats,400,69699,2015-02-04,2015-02-04,3539,121959521.0
scats,401,69699,2015-02-05,2015-02-05,3539,124543825.0
scats,405,69699,2015-02-09,2015-02-09,3539,116227294.0
scats,1642,69699,2018-07-01,2018-07-01,3899,93669551.0
scats,1639,69699,2018-06-28,2018-06-28,3899,127657496.0
scats,376,69699,2015-01-11,2015-01-11,3521,84115976.0
scats,1638,69699,2018-06-27,2018-06-27,3899,125608073.0
scats,1640,69699,2018-06-29,2018-06-29,3899,130899813.0
scats,1635,69698,2018-06-24,2018-06-24,3899,94752621.0
scats,407,69698,2015-02-11,2015-02-11,3539,122398913.0
scats,1633,69698,2018-06-22,2018-06-22,3899,133046846.0
scats,1632,69698,2018-06-21,2018-06-21,3899,129597591.0
scats,1634,69698,2018-06-23,2018-06-23,3899,112147472.0
scats,402,69697,2015-02-06,2015-02-06,3538,128037445.0
scats,1625,69696,2018-06-14,2018-06-14,3898,130014599.0
scats,414,69693,2015-02-18,2015-02-18,3539,123332754.0
scats,375,69693,2015-01-10,2015-01-10,3524,92409031.0
scats,330,69693,2014-11-26,2014-11-26,3515,124089334.0
scats,1623,69692,2018-06-12,2018-06-12,3897,122569765.0
scats,523,69691,2015-06-07,2015-06-07,3603,85619149.0
scats,415,69691,2015-02-19,2015-02-19,3540,122911769.0
scats,317,69689,2014-11-13,2014-11-13,3511,126158251.0
scats,396,69686,2015-01-31,2015-01-31,3532,105927459.0
scats,467,69686,2015-04-12,2015-04-12,3578,91504416.0
scats,508,69684,2015-05-23,2015-05-23,3594,108637826.0
scats,395,69683,2015-01-30,2015-01-30,3534,126190932.0
scats,320,69683,2014-11-16,2014-11-16,3515,90624817.0
scats,1617,69682,2018-06-06,2018-06-06,3896,128587026.0
scats,1618,69682,2018-06-07,2018-06-07,3896,130078400.0
scats,1622,69682,2018-06-11,2018-06-11,3896,84488596.0
scats,1616,69682,2018-06-05,2018-06-05,3896,125399516.0
scats,1620,69682,2018-06-09,2018-06-09,3896,105559043.0
scats,1621,69682,2018-06-10,2018-06-10,3896,92600709.0
scats,403,69682,2015-02-07,2015-02-07,3536,107393840.0
scats,1619,69682,2018-06-08,2018-06-08,3896,131020320.0
scats,413,69681,2015-02-17,2015-02-17,3539,121151683.0
scats,408,69680,2015-02-12,2015-02-12,3538,125670108.0
scats,315,69680,2014-11-11,2014-11-11,3507,121204354.0
scats,515,69679,2015-05-30,2015-05-30,3594,108731540.0
scats,1615,69678,2018-06-04,2018-06-04,3895,121731971.0
scats,406,69674,2015-02-10,2015-02-10,3538,121349735.0
scats,1624,69672,2018-06-13,2018-06-13,3897,120278279.0
scats,1612,69672,2018-06-01,2018-06-01,3894,133332358.0
scats,1611,69672,2018-05-31,2018-05-31,3894,129914079.0
scats,419,69670,2015-02-23,2015-02-23,3538,115313113.0
scats,377,69669,2015-01-12,2015-01-12,3522,107277853.0
scats,1608,69667,2018-05-28,2018-05-28,3893,119937623.0
scats,1609,69667,2018-05-29,2018-05-29,3893,124699701.0
scats,1606,69667,2018-05-26,2018-05-26,3893,115648132.0
scats,1607,69667,2018-05-27,2018-05-27,3893,96817870.0
scats,1603,69667,2018-05-23,2018-05-23,3893,127050623.0
scats,1605,69667,2018-05-25,2018-05-25,3893,133874843.0
scats,1610,69667,2018-05-30,2018-05-30,3893,127619502.0
scats,1604,69667,2018-05-24,2018-05-24,3893,130182288.0
scats,420,69665,2015-02-24,2015-02-24,3539,120812652.0
scats,1601,69664,2018-05-21,2018-05-21,3892,114180382.0
scats,1602,69664,2018-05-22,2018-05-22,3892,125085272.0
scats,460,69663,2015-04-05,2015-04-05,3570,79181959.0
scats,1614,69662,2018-06-03,2018-06-03,3894,95234895.0
scats,1613,69662,2018-06-02,2018-06-02,3894,113942012.0
scats,316,69659,2014-11-12,2014-11-12,3509,124118337.0
scats,379,69657,2015-01-14,2015-01-14,3521,111521195.0
scats,488,69652,2015-05-03,2015-05-03,3584,92150480.0
scats,481,69651,2015-04-26,2015-04-26,3584,89736361.0
scats,509,69649,2015-05-24,2015-05-24,3591,90799931.0
scats,378,69649,2015-01-13,2015-01-13,3521,107860360.0
scats,516,69646,2015-05-31,2015-05-31,3592,88753828.0
scats,342,69646,2014-12-08,2014-12-08,3511,118894024.0
scats,1598,69640,2018-05-18,2018-05-18,3891,133548095.0
scats,1600,69640,2018-05-20,2018-05-20,3891,94009204.0
scats,1599,69640,2018-05-19,2018-05-19,3891,114145463.0
scats,384,69637,2015-01-19,2015-01-19,3521,106057606.0
scats,530,69630,2015-06-14,2015-06-14,3601,90422960.0
scats,370,69626,2015-01-05,2015-01-05,3514,98490445.0
scats,368,69626,2015-01-03,2015-01-03,3514,75563421.0
scats,422,69623,2015-02-26,2015-02-26,3535,125280846.0
scats,381,69620,2015-01-16,2015-01-16,3520,117871723.0
scats,337,69620,2014-12-03,2014-12-03,3510,124698251.0
scats,355,69618,2014-12-21,2014-12-21,3513,95463644.0
scats,354,69618,2014-12-20,2014-12-20,3513,110157912.0
scats,1597,69616,2018-05-17,2018-05-17,3890,130224364.0
scats,474,69612,2015-04-19,2015-04-19,3576,88877854.0
scats,1577,69608,2018-04-27,2018-04-27,3888,135873187.0
scats,1528,69605,2018-03-09,2018-03-09,3881,138554037.0
scats,1527,69605,2018-03-08,2018-03-08,3881,135526520.0
scats,1531,69605,2018-03-12,2018-03-12,3881,90484594.0
scats,1529,69605,2018-03-10,2018-03-10,3881,111277103.0
scats,1530,69605,2018-03-11,2018-03-11,3881,96246845.0
scats,1532,69605,2018-03-13,2018-03-13,3881,128993966.0
scats,537,69604,2015-06-21,2015-06-21,3605,90776973.0
scats,385,69600,2015-01-20,2015-01-20,3518,114688599.0
scats,1584,69599,2018-05-04,2018-05-04,3889,131366540.0
scats,1586,69599,2018-05-06,2018-05-06,3889,98712036.0
scats,1590,69599,2018-05-10,2018-05-10,3889,129499099.0
scats,1589,69599,2018-05-09,2018-05-09,3889,129132207.0
scats,1583,69599,2018-05-03,2018-05-03,3889,131632691.0
scats,1587,69599,2018-05-07,2018-05-07,3889,122991872.0
scats,1588,69599,2018-05-08,2018-05-08,3889,127479563.0
scats,1576,69599,2018-04-26,2018-04-26,3886,132493838.0
scats,1585,69599,2018-05-05,2018-05-05,3889,115337584.0
scats,1580,69596,2018-04-30,2018-04-30,3888,124329764.0
scats,1579,69596,2018-04-29,2018-04-29,3888,97778105.0
scats,1578,69596,2018-04-28,2018-04-28,3888,116242296.0
scats,1574,69592,2018-04-24,2018-04-24,3885,133577028.0
scats,1569,69592,2018-04-19,2018-04-19,3885,133255100.0
scats,1568,69592,2018-04-18,2018-04-18,3885,131330467.0
scats,1571,69592,2018-04-21,2018-04-21,3885,117827472.0
scats,1572,69592,2018-04-22,2018-04-22,3885,99965954.0
scats,1596,69592,2018-05-16,2018-05-16,3889,128802078.0
scats,1573,69592,2018-04-23,2018-04-23,3885,125115024.0
scats,1575,69592,2018-04-25,2018-04-25,3885,88125103.0
scats,1570,69592,2018-04-20,2018-04-20,3885,136870629.0
scats,1567,69588,2018-04-17,2018-04-17,3885,128313543.0
scats,386,69586,2015-01-21,2015-01-21,3518,117425617.0
scats,388,69584,2015-01-23,2015-01-23,3517,121762910.0
scats,387,69583,2015-01-22,2015-01-22,3515,119391848.0
scats,1595,69582,2018-05-15,2018-05-15,3889,126401267.0
scats,1591,69582,2018-05-11,2018-05-11,3889,130200320.0
scats,1593,69582,2018-05-13,2018-05-13,3889,101005289.0
scats,1592,69582,2018-05-12,2018-05-12,3889,117213877.0
scats,1594,69582,2018-05-14,2018-05-14,3889,122315035.0
scats,1524,69581,2018-03-05,2018-03-05,3880,127261009.0
scats,1525,69581,2018-03-06,2018-03-06,3880,130913170.0
scats,1526,69581,2018-03-07,2018-03-07,3880,133138277.0
scats,380,69579,2015-01-15,2015-01-15,3514,114595713.0
scats,1566,69577,2018-04-16,2018-04-16,3884,122744378.0
scats,1555,69577,2018-04-05,2018-04-05,3883,127698767.0
scats,1556,69577,2018-04-06,2018-04-06,3883,130311283.0
scats,1581,69576,2018-05-01,2018-05-01,3888,128158541.0
scats,1582,69575,2018-05-02,2018-05-02,3888,129795318.0
scats,431,69574,2015-03-07,2015-03-07,3543,102480328.0
scats,1549,69565,2018-03-30,2018-03-30,3882,80742883.0
scats,1548,69565,2018-03-29,2018-03-29,3882,140808201.0
scats,1550,69565,2018-03-31,2018-03-31,3882,96680080.0
scats,1551,69565,2018-04-01,2018-04-01,3882,84688719.0
scats,1553,69565,2018-04-03,2018-04-03,3882,118959098.0
scats,1554,69565,2018-04-04,2018-04-04,3882,124116553.0
scats,1552,69565,2018-04-02,2018-04-02,3882,83873295.0
scats,1533,69561,2018-03-14,2018-03-14,3881,132350269.0
scats,383,69559,2015-01-18,2015-01-18,3514,88040671.0
scats,382,69559,2015-01-17,2015-01-17,3514,101921134.0
scats,1563,69558,2018-04-13,2018-04-13,3883,133162414.0
scats,392,69558,2015-01-27,2015-01-27,3516,114718826.0
scats,1564,69558,2018-04-14,2018-04-14,3883,108600432.0
scats,1522,69557,2018-03-03,2018-03-03,3879,119244549.0
scats,1520,69557,2018-03-01,2018-03-01,3879,134599564.0
scats,1523,69557,2018-03-04,2018-03-04,3879,100566999.0
scats,1521,69557,2018-03-02,2018-03-02,3879,138770974.0
scats,1565,69555,2018-04-15,2018-04-15,3883,93566083.0
scats,1519,69551,2018-02-28,2018-02-28,3879,132776237.0
scats,1518,69551,2018-02-27,2018-02-27,3879,131204566.0
scats,1535,69550,2018-03-16,2018-03-16,3882,138382717.0
scats,1538,69550,2018-03-19,2018-03-19,3882,126744690.0
scats,1536,69550,2018-03-17,2018-03-17,3882,117585451.0
scats,1539,69550,2018-03-20,2018-03-20,3882,130354499.0
scats,1537,69550,2018-03-18,2018-03-18,3882,98944055.0
scats,1542,69549,2018-03-23,2018-03-23,3882,138891120.0
scats,1544,69549,2018-03-25,2018-03-25,3882,98401561.0
scats,1543,69549,2018-03-24,2018-03-24,3882,115427371.0
scats,1545,69549,2018-03-26,2018-03-26,3882,125992661.0
scats,1547,69549,2018-03-28,2018-03-28,3882,135103625.0
scats,1546,69549,2018-03-27,2018-03-27,3882,131173283.0
scats,423,69549,2015-02-27,2015-02-27,3528,129835039.0
scats,1534,69547,2018-03-15,2018-03-15,3881,134725910.0
scats,1503,69547,2018-02-12,2018-02-12,3875,126391996.0
scats,544,69546,2015-06-28,2015-06-28,3605,88652006.0
scats,390,69544,2015-01-25,2015-01-25,3516,86488101.0
scats,1559,69542,2018-04-09,2018-04-09,3882,121356090.0
scats,1560,69542,2018-04-10,2018-04-10,3882,125772039.0
scats,1558,69542,2018-04-08,2018-04-08,3882,96741604.0
scats,1557,69542,2018-04-07,2018-04-07,3882,112424764.0
scats,1541,69540,2018-03-22,2018-03-22,3881,135318779.0
scats,1540,69540,2018-03-21,2018-03-21,3881,132964664.0
scats,427,69534,2015-03-03,2015-03-03,3530,130209579.0
scats,1562,69534,2018-04-12,2018-04-12,3882,130338696.0
scats,391,69531,2015-01-26,2015-01-26,3516,79156318.0
scats,1517,69529,2018-02-26,2018-02-26,3879,126468975.0
scats,1507,69527,2018-02-16,2018-02-16,3878,138309647.0
scats,1509,69527,2018-02-18,2018-02-18,3878,100845131.0
scats,1512,69527,2018-02-21,2018-02-21,3878,132517380.0
scats,1514,69527,2018-02-23,2018-02-23,3878,138573657.0
scats,1511,69527,2018-02-20,2018-02-20,3878,130902692.0
scats,426,69527,2015-03-02,2015-03-02,3530,108862708.0
scats,1513,69527,2018-02-22,2018-02-22,3878,134924009.0
scats,1516,69527,2018-02-25,2018-02-25,3878,100502962.0
scats,1515,69527,2018-02-24,2018-02-24,3878,117161797.0
scats,1510,69527,2018-02-19,2018-02-19,3878,126610102.0
scats,1508,69527,2018-02-17,2018-02-17,3878,117675504.0
scats,1561,69526,2018-04-11,2018-04-11,3882,127856347.0
scats,389,69524,2015-01-24,2015-01-24,3514,99194553.0
scats,1504,69507,2018-02-13,2018-02-13,3875,131778908.0
scats,428,69504,2015-03-04,2015-03-04,3529,124410143.0
scats,1505,69503,2018-02-14,2018-02-14,3877,134525997.0
scats,1506,69503,2018-02-15,2018-02-15,3877,135257599.0
scats,425,69499,2015-03-01,2015-03-01,3528,93988540.0
scats,1500,69492,2018-02-09,2018-02-09,3872,138206921.0
scats,433,69492,2015-03-09,2015-03-09,3535,83706800.0
scats,1499,69492,2018-02-08,2018-02-08,3872,134737051.0
scats,1502,69492,2018-02-11,2018-02-11,3872,99063109.0
scats,1501,69492,2018-02-10,2018-02-10,3872,116564684.0
scats,1498,69492,2018-02-07,2018-02-07,3872,132007280.0
scats,1497,69472,2018-02-06,2018-02-06,3872,130450785.0
scats,399,69471,2015-02-03,2015-02-03,3519,119872353.0
scats,1496,69461,2018-02-05,2018-02-05,3872,126113732.0
scats,397,69460,2015-02-01,2015-02-01,3515,87728129.0
scats,1492,69459,2018-02-01,2018-02-01,3871,132863056.0
scats,1495,69458,2018-02-04,2018-02-04,3871,99557128.0
scats,1494,69458,2018-02-03,2018-02-03,3871,116391146.0
scats,1493,69458,2018-02-02,2018-02-02,3871,137013533.0
scats,394,69457,2015-01-29,2015-01-29,3515,121608947.0
scats,424,69450,2015-02-28,2015-02-28,3524,109456403.0
scats,410,69448,2015-02-14,2015-02-14,3517,107566809.0
scats,409,69448,2015-02-13,2015-02-13,3517,126850457.0
scats,411,69448,2015-02-15,2015-02-15,3517,92991459.0
scats,1490,69441,2018-01-30,2018-01-30,3871,127477595.0
scats,1491,69441,2018-01-31,2018-01-31,3871,130396816.0
scats,440,69440,2015-03-16,2015-03-16,3534,118708420.0
scats,436,69434,2015-03-12,2015-03-12,3530,126273436.0
scats,435,69429,2015-03-11,2015-03-11,3530,124295742.0
scats,429,69428,2015-03-05,2015-03-05,3528,126448723.0
scats,1486,69424,2018-01-26,2018-01-26,3870,91258310.0
scats,1488,69424,2018-01-28,2018-01-28,3870,88352603.0
scats,1487,69424,2018-01-27,2018-01-27,3870,97209396.0
scats,1485,69424,2018-01-25,2018-01-25,3870,135013489.0
scats,1489,69424,2018-01-29,2018-01-29,3870,119992618.0
scats,421,69417,2015-02-25,2015-02-25,3518,123352663.0
scats,438,69416,2015-03-14,2015-03-14,3528,110565311.0
scats,441,69413,2015-03-17,2015-03-17,3532,121569157.0
scats,442,69408,2015-03-18,2015-03-18,3532,124437526.0
scats,628,69404,2015-09-20,2015-09-20,3623,92285556.0
scats,434,69404,2015-03-10,2015-03-10,3530,120767898.0
scats,437,69403,2015-03-13,2015-03-13,3529,129762991.0
scats,439,69402,2015-03-15,2015-03-15,3529,93141089.0
scats,1483,69400,2018-01-23,2018-01-23,3869,126057171.0
scats,1484,69400,2018-01-24,2018-01-24,3869,129870741.0
scats,456,69399,2015-04-01,2015-04-01,3546,122526668.0
scats,455,69392,2015-03-31,2015-03-31,3545,120553790.0
scats,1475,69380,2018-01-15,2018-01-15,3867,117314018.0
scats,1477,69377,2018-01-17,2018-01-17,3868,124948523.0
scats,463,69372,2015-04-08,2015-04-08,3549,115748513.0
scats,1474,69371,2018-01-14,2018-01-14,3868,92758842.0
scats,1472,69369,2018-01-12,2018-01-12,3867,121020372.0
scats,1473,69369,2018-01-13,2018-01-13,3867,103364430.0
scats,1476,69369,2018-01-16,2018-01-16,3867,122178643.0
scats,1481,69364,2018-01-21,2018-01-21,3869,96459541.0
scats,1482,69362,2018-01-22,2018-01-22,3868,122641572.0
scats,1479,69362,2018-01-19,2018-01-19,3868,124607471.0
scats,1480,69362,2018-01-20,2018-01-20,3868,110967136.0
scats,1478,69362,2018-01-18,2018-01-18,3868,124195332.0
scats,525,69359,2015-06-09,2015-06-09,3578,115265002.0
scats,432,69352,2015-03-08,2015-03-08,3524,88379032.0
scats,457,69352,2015-04-02,2015-04-02,3546,128081927.0
scats,524,69347,2015-06-08,2015-06-08,3576,78002367.0
scats,522,69344,2015-06-06,2015-06-06,3575,99282755.0
scats,464,69343,2015-04-09,2015-04-09,3549,119661982.0
scats,527,69342,2015-06-11,2015-06-11,3576,121784799.0
scats,443,69338,2015-03-19,2015-03-19,3530,125149095.0
scats,520,69338,2015-06-04,2015-06-04,3573,120227254.0
scats,458,69336,2015-04-03,2015-04-03,3545,74311088.0
scats,461,69336,2015-04-06,2015-04-06,3545,78565372.0
scats,465,69335,2015-04-10,2015-04-10,3548,123243082.0
scats,468,69335,2015-04-13,2015-04-13,3548,115878014.0
scats,462,69335,2015-04-07,2015-04-07,3545,109741411.0
scats,1453,69334,2017-12-24,2017-12-24,3866,96693566.0
scats,1460,69334,2017-12-31,2017-12-31,3866,83532920.0
scats,1467,69334,2018-01-07,2018-01-07,3866,88503601.0
scats,1459,69332,2017-12-30,2017-12-30,3865,91558681.0
scats,1461,69332,2018-01-01,2018-01-01,3865,76142988.0
scats,526,69332,2015-06-10,2015-06-10,3577,118658976.0
scats,1455,69332,2017-12-26,2017-12-26,3865,86124497.0
scats,1469,69332,2018-01-09,2018-01-09,3865,114712795.0
scats,1471,69332,2018-01-11,2018-01-11,3865,119767849.0
scats,1470,69332,2018-01-10,2018-01-10,3865,117947566.0
scats,1468,69332,2018-01-08,2018-01-08,3865,110257962.0
scats,1458,69332,2017-12-29,2017-12-29,3865,102712584.0
scats,1456,69332,2017-12-27,2017-12-27,3865,100298935.0
scats,1451,69332,2017-12-22,2017-12-22,3865,136335702.0
scats,1452,69332,2017-12-23,2017-12-23,3865,112195644.0
scats,1466,69332,2018-01-06,2018-01-06,3865,87916690.0
scats,1462,69332,2018-01-02,2018-01-02,3865,99960911.0
scats,1457,69332,2017-12-28,2017-12-28,3865,101243708.0
scats,1454,69332,2017-12-25,2017-12-25,3865,75734565.0
scats,1465,69332,2018-01-05,2018-01-05,3865,112327492.0
scats,1463,69332,2018-01-03,2018-01-03,3865,105300975.0
scats,1464,69332,2018-01-04,2018-01-04,3865,108453302.0
scats,1449,69332,2017-12-20,2017-12-20,3865,137643164.0
scats,1450,69332,2017-12-21,2017-12-21,3865,139396593.0
scats,445,69329,2015-03-21,2015-03-21,3535,111901689.0
scats,528,69326,2015-06-12,2015-06-12,3576,125416951.0
scats,635,69324,2015-09-27,2015-09-27,3615,91803735.0
scats,469,69322,2015-04-14,2015-04-14,3549,120099045.0
scats,412,69320,2015-02-16,2015-02-16,3511,99466833.0
scats,466,69320,2015-04-11,2015-04-11,3546,106660616.0
scats,532,69312,2015-06-16,2015-06-16,3578,116921872.0
scats,533,69312,2015-06-17,2015-06-17,3578,119532434.0
scats,531,69310,2015-06-15,2015-06-15,3575,113714974.0
scats,1444,69302,2017-12-15,2017-12-15,3863,143180251.0
scats,535,69302,2015-06-19,2015-06-19,3580,125543581.0
scats,534,69302,2015-06-18,2015-06-18,3580,121919938.0
scats,551,69297,2015-07-05,2015-07-05,3589,85739304.0
scats,1447,69296,2017-12-18,2017-12-18,3863,131336335.0
scats,1448,69296,2017-12-19,2017-12-19,3863,133249649.0
scats,518,69294,2015-06-02,2015-06-02,3564,116312891.0
scats,512,69293,2015-05-27,2015-05-27,3564,120313801.0
scats,517,69292,2015-06-01,2015-06-01,3563,113139245.0
scats,479,69290,2015-04-24,2015-04-24,3552,127903362.0
scats,444,69289,2015-03-20,2015-03-20,3528,129932676.0
scats,510,69282,2015-05-25,2015-05-25,3562,113627545.0
scats,540,69280,2015-06-24,2015-06-24,3584,119047074.0
scats,1446,69280,2017-12-17,2017-12-17,3863,105965612.0
scats,446,69278,2015-03-22,2015-03-22,3532,97403802.0
scats,1445,69278,2017-12-16,2017-12-16,3862,123305629.0
scats,477,69274,2015-04-22,2015-04-22,3551,121285012.0
scats,1439,69274,2017-12-10,2017-12-10,3864,106500591.0
scats,478,69274,2015-04-23,2015-04-23,3551,124210513.0
scats,471,69272,2015-04-16,2015-04-16,3549,124450589.0
scats,506,69270,2015-05-21,2015-05-21,3559,122111498.0
scats,449,69270,2015-03-25,2015-03-25,3529,124373239.0
scats,484,69269,2015-04-29,2015-04-29,3553,121716465.0
scats,511,69267,2015-05-26,2015-05-26,3562,117849544.0
scats,472,69266,2015-04-17,2015-04-17,3548,126336901.0
scats,492,69264,2015-05-07,2015-05-07,3555,122743067.0
scats,486,69264,2015-05-01,2015-05-01,3553,127293169.0
scats,485,69264,2015-04-30,2015-04-30,3553,124153532.0
scats,536,69263,2015-06-20,2015-06-20,3579,107499324.0
scats,541,69261,2015-06-25,2015-06-25,3584,121499400.0
scats,490,69260,2015-05-05,2015-05-05,3554,117507965.0
scats,476,69260,2015-04-21,2015-04-21,3550,119547066.0
scats,452,69260,2015-03-28,2015-03-28,3531,109472073.0
scats,542,69259,2015-06-26,2015-06-26,3583,124406700.0
scats,475,69258,2015-04-20,2015-04-20,3549,115573339.0
scats,489,69258,2015-05-04,2015-05-04,3553,115233166.0
scats,447,69256,2015-03-23,2015-03-23,3529,116618325.0
scats,480,69255,2015-04-25,2015-04-25,3550,93211141.0
scats,539,69255,2015-06-23,2015-06-23,3582,115565359.0
scats,1443,69254,2017-12-14,2017-12-14,3859,139715204.0
scats,482,69253,2015-04-27,2015-04-27,3552,113913517.0
scats,558,69248,2015-07-12,2015-07-12,3589,80121052.0
scats,483,69247,2015-04-28,2015-04-28,3553,119147678.0
scats,1432,69243,2017-12-03,2017-12-03,3863,95512254.0
scats,487,69243,2015-05-02,2015-05-02,3551,108652096.0
scats,543,69242,2015-06-27,2015-06-27,3582,104551043.0
scats,451,69241,2015-03-27,2015-03-27,3529,128400739.0
scats,1442,69238,2017-12-13,2017-12-13,3859,135304658.0
scats,454,69236,2015-03-30,2015-03-30,3529,115965941.0
scats,473,69230,2015-04-18,2015-04-18,3545,109508654.0
scats,448,69230,2015-03-24,2015-03-24,3525,110448850.0
scats,495,69227,2015-05-10,2015-05-10,3553,92288747.0
scats,450,69226,2015-03-26,2015-03-26,3529,124980874.0
scats,670,69225,2015-11-01,2015-11-01,3632,86775911.0
scats,632,69224,2015-09-24,2015-09-24,3611,120930314.0
scats,626,69224,2015-09-18,2015-09-18,3611,126219194.0
scats,630,69224,2015-09-22,2015-09-22,3611,115617108.0
scats,625,69224,2015-09-17,2015-09-17,3611,122830432.0
scats,627,69223,2015-09-19,2015-09-19,3611,106579387.0
scats,631,69222,2015-09-23,2015-09-23,3610,118140037.0
scats,642,69218,2015-10-04,2015-10-04,3607,87764121.0
scats,637,69218,2015-09-29,2015-09-29,3609,117365963.0
scats,639,69214,2015-10-01,2015-10-01,3608,127090983.0
scats,1441,69214,2017-12-12,2017-12-12,3858,135052695.0
scats,644,69213,2015-10-06,2015-10-06,3609,119454155.0
scats,641,69207,2015-10-03,2015-10-03,3608,90825945.0
scats,647,69206,2015-10-09,2015-10-09,3608,129539567.0
scats,652,69205,2015-10-14,2015-10-14,3607,124496653.0
scats,498,69204,2015-05-13,2015-05-13,3550,118091435.0
scats,499,69204,2015-05-14,2015-05-14,3549,121918951.0
scats,453,69203,2015-03-29,2015-03-29,3530,93217067.0
scats,624,69200,2015-09-16,2015-09-16,3610,120906624.0
scats,497,69200,2015-05-12,2015-05-12,3550,118073090.0
scats,629,69200,2015-09-21,2015-09-21,3610,111722083.0
scats,634,69199,2015-09-26,2015-09-26,3610,105197797.0
scats,633,69196,2015-09-25,2015-09-25,3609,123959480.0
scats,501,69196,2015-05-16,2015-05-16,3548,108518063.0
scats,546,69193,2015-06-30,2015-06-30,3581,113959943.0
scats,636,69193,2015-09-28,2015-09-28,3609,112943592.0
scats,545,69193,2015-06-29,2015-06-29,3580,108805724.0
scats,500,69190,2015-05-15,2015-05-15,3549,125695443.0
scats,650,69188,2015-10-12,2015-10-12,3608,117118930.0
scats,651,69187,2015-10-13,2015-10-13,3608,121915075.0
scats,552,69186,2015-07-06,2015-07-06,3582,106434990.0
scats,554,69181,2015-07-08,2015-07-08,3581,115151462.0
scats,640,69181,2015-10-02,2015-10-02,3607,96726375.0
scats,547,69180,2015-07-01,2015-07-01,3580,114913171.0
scats,555,69178,2015-07-09,2015-07-09,3583,116577347.0
scats,502,69177,2015-05-17,2015-05-17,3549,92631956.0
scats,549,69173,2015-07-03,2015-07-03,3581,119209773.0
scats,553,69173,2015-07-07,2015-07-07,3582,112164104.0
scats,645,69173,2015-10-07,2015-10-07,3608,123577421.0
scats,653,69171,2015-10-15,2015-10-15,3608,126379388.0
scats,494,69170,2015-05-09,2015-05-09,3549,110596106.0
scats,643,69170,2015-10-05,2015-10-05,3608,116145957.0
scats,646,69167,2015-10-08,2015-10-08,3608,126282243.0
scats,649,69167,2015-10-11,2015-10-11,3608,92485386.0
scats,648,69164,2015-10-10,2015-10-10,3607,110253025.0
scats,505,69164,2015-05-20,2015-05-20,3548,120338287.0
scats,1437,69161,2017-12-08,2017-12-08,3857,141993451.0
scats,1438,69161,2017-12-09,2017-12-09,3857,122237066.0
scats,1440,69161,2017-12-11,2017-12-11,3857,130360478.0
scats,529,69160,2015-06-13,2015-06-13,3563,107657506.0
scats,548,69155,2015-07-02,2015-07-02,3580,115942980.0
scats,556,69147,2015-07-10,2015-07-10,3581,119856230.0
scats,504,69146,2015-05-19,2015-05-19,3545,117656623.0
scats,572,69145,2015-07-26,2015-07-26,3584,88702466.0
scats,1436,69143,2017-12-07,2017-12-07,3857,137639052.0
scats,1435,69142,2017-12-06,2017-12-06,3857,135892293.0
scats,1434,69142,2017-12-05,2017-12-05,3857,133071382.0
scats,654,69139,2015-10-16,2015-10-16,3605,129702051.0
scats,550,69138,2015-07-04,2015-07-04,3577,97668493.0
scats,887,69138,2016-06-05,2016-06-05,3747,90210480.0
scats,657,69137,2015-10-19,2015-10-19,3606,118313541.0
scats,607,69129,2015-08-30,2015-08-30,3596,90372483.0
scats,1433,69126,2017-12-04,2017-12-04,3856,127689842.0
scats,1430,69126,2017-12-01,2017-12-01,3856,131257862.0
